400.0,36.0,40.0,42.0
400.0,39.0,40.0,42.0
403.0,45.0,40.0,42.0
403.0,45.0,40.0,42.0
403.0,45.0,40.0,42.0
403.0,48.0,40.0,42.0
406.0,51.0,40.0,42.0
406.0,54.0,40.0,42.0
406.0,57.0,40.0,42.0
406.0,57.0,40.0,42.0
406.0,60.0,40.0,42.0
406.0,63.0,40.0,42.0
406.0,63.0,40.0,42.0
406.0,63.0,40.0,42.0
406.0,63.0,40.0,42.0
406.0,63.0,40.0,42.0
406.0,63.0,40.0,42.0
409.0,63.0,40.0,42.0
409.0,57.0,40.0,42.0
409.0,60.0,40.0,42.0
409.0,66.0,40.0,42.0
409.0,66.0,40.0,42.0
409.0,72.0,40.0,42.0
409.0,78.0,40.0,42.0
412.0,84.0,40.0,42.0
415.0,87.0,40.0,42.0
421.0,90.0,40.0,42.0
421.0,90.0,40.0,42.0
427.0,90.0,40.0,42.0
433.0,84.0,40.0,42.0
436.0,75.0,40.0,42.0
439.0,69.0,40.0,42.0
439.0,63.0,40.0,42.0
439.0,63.0,40.0,42.0
439.0,63.0,40.0,42.0
436.0,69.0,40.0,42.0
433.0,66.0,40.0,42.0
430.0,78.0,40.0,42.0
424.0,90.0,40.0,42.0
424.0,90.0,40.0,42.0
418.0,99.0,40.0,42.0
412.0,111.0,40.0,42.0
415.0,123.0,40.0,42.0
412.0,153.0,40.0,42.0
409.0,168.0,40.0,42.0
406.0,168.0,40.0,42.0
406.0,177.0,40.0,42.0
406.0,195.0,40.0,42.0
409.0,213.0,40.0,42.0
412.0,228.0,40.0,42.0
415.0,234.0,40.0,42.0
415.0,234.0,40.0,42.0
415.0,231.0,40.0,42.0
418.0,225.0,40.0,42.0
418.0,228.0,40.0,42.0
418.0,222.0,40.0,42.0
415.0,213.0,40.0,42.0
415.0,213.0,40.0,42.0
415.0,216.0,40.0,42.0
415.0,222.0,40.0,42.0
406.0,228.0,40.0,42.0
400.0,225.0,40.0,42.0
397.0,249.0,40.0,42.0
397.0,249.0,40.0,42.0
391.0,267.0,40.0,42.0
385.0,291.0,40.0,42.0
388.0,306.0,40.0,42.0
379.0,333.0,40.0,42.0
373.0,351.0,40.0,42.0
367.0,354.0,40.0,42.0
358.0,363.0,40.0,42.0
355.0,357.0,40.0,42.0
352.0,354.0,40.0,42.0
346.0,351.0,40.0,42.0
343.0,342.0,40.0,42.0
337.0,342.0,40.0,42.0
334.0,342.0,40.0,42.0
331.0,354.0,40.0,42.0
322.0,354.0,40.0,42.0
316.0,363.0,40.0,42.0
