692.0,367.0,36.0,21.0
692.0,367.0,36.0,21.0
690.0,369.0,36.0,21.0
688.0,369.0,36.0,21.0
688.0,369.0,36.0,21.0
686.0,371.0,36.0,21.0
684.0,371.0,36.0,21.0
684.0,371.0,36.0,21.0
682.0,373.0,36.0,21.0
682.0,373.0,36.0,21.0
680.0,373.0,36.0,21.0
678.0,375.0,36.0,21.0
678.0,375.0,36.0,21.0
676.0,375.0,36.0,21.0
676.0,377.0,36.0,21.0
674.0,377.0,36.0,21.0
672.0,379.0,36.0,21.0
672.0,379.0,36.0,21.0
670.0,379.0,36.0,21.0
670.0,381.0,36.0,21.0
668.0,381.0,36.0,21.0
666.0,381.0,36.0,21.0
666.0,383.0,36.0,21.0
664.0,383.0,36.0,21.0
664.0,383.0,36.0,21.0
662.0,385.0,36.0,21.0
660.0,385.0,36.0,21.0
660.0,385.0,36.0,21.0
658.0,387.0,36.0,21.0
658.0,387.0,36.0,21.0
656.0,389.0,36.0,21.0
654.0,389.0,36.0,21.0
654.0,389.0,36.0,21.0
652.0,391.0,36.0,21.0
652.0,391.0,36.0,21.0
650.0,391.0,36.0,21.0
650.0,393.0,36.0,21.0
650.0,393.0,36.0,21.0
648.0,393.0,36.0,21.0
648.0,395.0,36.0,21.0
648.0,395.0,36.0,21.0
646.0,395.0,36.0,21.0
646.0,397.0,36.0,21.0
646.0,397.0,36.0,21.0
646.0,397.0,36.0,21.0
644.0,399.0,36.0,21.0
644.0,399.0,36.0,21.0
644.0,399.0,36.0,21.0
642.0,401.0,36.0,21.0
642.0,401.0,36.0,21.0
642.0,403.0,36.0,21.0
642.0,403.0,36.0,21.0
642.0,403.0,36.0,21.0
642.0,405.0,36.0,21.0
642.0,405.0,36.0,21.0
642.0,405.0,36.0,21.0
642.0,407.0,36.0,21.0
642.0,407.0,36.0,21.0
642.0,409.0,36.0,21.0
642.0,409.0,36.0,21.0
642.0,409.0,36.0,21.0
642.0,411.0,36.0,21.0
644.0,411.0,36.0,21.0
644.0,411.0,36.0,21.0
644.0,413.0,36.0,21.0
646.0,413.0,36.0,21.0
646.0,415.0,36.0,21.0
646.0,415.0,36.0,21.0
648.0,415.0,36.0,21.0
648.0,417.0,36.0,21.0
648.0,417.0,36.0,21.0
648.0,419.0,36.0,21.0
650.0,419.0,36.0,21.0
650.0,419.0,36.0,21.0
650.0,421.0,36.0,21.0
652.0,421.0,36.0,21.0
652.0,421.0,36.0,21.0
650.0,423.0,36.0,21.0
652.0,423.0,36.0,21.0
650.0,425.0,36.0,21.0
650.0,425.0,36.0,21.0
650.0,425.0,36.0,21.0
650.0,427.0,36.0,21.0
650.0,427.0,36.0,21.0
650.0,427.0,36.0,21.0
648.0,429.0,36.0,21.0
648.0,429.0,36.0,21.0
